Corpus	Filename	Artist	Title	Year	Melody	Harmony	Lyrics
Rolling Stone	LittleRichard_TuttiFrutti_1955	Little Richard	Tutti Frutti	1955	TRUE	TRUE	FALSE
Rolling Stone	TheDrifters_UpOnTheRoof_1962	The Drifters	Up On the Roof	1962	TRUE	TRUE	FALSE
Rolling Stone	JimiHendrix_VoodooChild_1968	Jimi Hendrix	Voodoo Child (Slight Return)	1968	TRUE	TRUE	FALSE
Rolling Stone	DionneWarwick_WalkOnBy_1964	Dionne Warwick	Walk On By	1964	TRUE	TRUE	FALSE
Rolling Stone	TheKinks_WaterlooSunset_1967	The Kinks	Waterloo Sunset	1967	TRUE	TRUE	FALSE
Rolling Stone	RayCharles_WhatdISay_1959	Ray Charles	What'd I Say	1959	TRUE	TRUE	TRUE
Rolling Stone	MarvinGaye_WhatsGoingOn_1971	Marvin Gaye	What's Going On	1971	TRUE	TRUE	TRUE
Rolling Stone	PercySledge_WhenAManLovesAWoman_1966	Percy Sledge	When a Man Loves a Woman	1966	TRUE	TRUE	FALSE
Rolling Stone	Prince_WhenDovesCry_1984	Prince and the Revolution	When Doves Cry	1984	TRUE	TRUE	TRUE
Rolling Stone	TheBeatles_WhileMyGuitarGentlyWeeps_1968	The Beatles	While My Guitar Gently Weeps	1968	TRUE	TRUE	FALSE
Rolling Stone	BoDiddley_WhoDoYouLove_1957	Bo Diddley	Who Do You Love	1957	TRUE	TRUE	FALSE
Rolling Stone	LedZeppelin_WholeLottaLove_1969	Led Zeppelin	Whole Lotta Love	1969	TRUE	TRUE	FALSE
Rolling Stone	JerryLeeLewis_WholeLottaShakinGoinOn_1957	Jerry Lee Lewis	Whole Lotta Shakin' Goin On	1957	TRUE	TRUE	FALSE
Rolling Stone	TheShirelles_WillYouLoveMeTomorrow_1960	The Shirelles	Will You Love Me Tomorrow	1960	TRUE	TRUE	FALSE
Rolling Stone	U2_WithOrWithoutYou_1987	U2	With or Without You	1987	TRUE	TRUE	TRUE
Rolling Stone	TheWho_WontGetFooledAgain_1971	The Who	Won't Get Fooled Again	1971	TRUE	TRUE	FALSE
Rolling Stone	TheBeatles_Yesterday_1965	The Beatles	Yesterday	1965	TRUE	TRUE	TRUE
Rolling Stone	TheRollingStones_YouCantAlwaysGetWhatYouWant_1969	The Rolling Stones	You Can't Always Get What You Want	1969	TRUE	TRUE	FALSE
Rolling Stone	TheKinks_YouReallyGotMe_1964	The Kinks	You Really Got Me	1964	TRUE	TRUE	FALSE
Rolling Stone	SamCooke_YouSendMe_1957	Sam Cooke	You Send Me	1957	TRUE	TRUE	FALSE
Rolling Stone	TheRighteousBrothers_YouveLostThatLovinFeelin_1964	The Righteous Brothers	You've Lost That Lovin' Feelin'	1964	TRUE	TRUE	FALSE
Rolling Stone	EltonJohn_YourSong_1970	Elton John	Your Song	1970	TRUE	TRUE	FALSE
